HotelId,HotelName,VenueId,BoardId,BoardCode,CategoryId,CategoryName,GapType,SuggestedRPC,SuggestedITC,Reason
733781,DoubleTree by Hilton Miami Doral,5082,2,BB,2,superior,A,13168,SPR,Board BB exists for hotel but category superior is missing
733781,DoubleTree by Hilton Miami Doral,5082,2,BB,4,deluxe,A,13168,DLX,Board BB exists for hotel but category deluxe is missing
766812,Residence 26,2838,1,RO,2,superior,A,7182,SPR,Board RO exists for hotel but category superior is missing
766812,Residence 26,2838,1,RO,4,deluxe,A,7182,DLX,Board RO exists for hotel but category deluxe is missing
825006,Address Downtown,2901,1,RO,2,superior,A,7231,SPR,Board RO exists for hotel but category superior is missing
825006,Address Downtown,2901,1,RO,12,suite,A,7231,Suite,Board RO exists for hotel but category suite is missing
825006,Address Downtown,2901,2,BB,2,superior,A,7232,SPR,Board BB exists for hotel but category superior is missing
825006,Address Downtown,2901,2,BB,12,suite,A,7232,Suite,Board BB exists for hotel but category suite is missing
825207,Baywatch Hotel,3006,1,RO,2,superior,A,7625,SPR,Board RO exists for hotel but category superior is missing
825207,Baywatch Hotel,3006,1,RO,4,deluxe,A,7625,DLX,Board RO exists for hotel but category deluxe is missing
825207,Baywatch Hotel,3006,1,RO,12,suite,A,7625,Suite,Board RO exists for hotel but category suite is missing
